product-id,data-time,data-temp,data-humidity
113675,2016/03/11 17:20,20.82,32.23
113675,2016/03/11 17:30,20.79,32.16
113675,2016/03/11 17:40,20.79,32.16
113675,2016/03/11 17:50,20.79,32.43
113675,2016/03/11 14:40,20.79,33.70
113675,2016/03/11 14:30,20.79,33.83
113675,2016/03/11 18:00,20.73,32.63
113675,2016/03/11 14:20,20.73,33.97
113675,2016/03/11 19:00,20.73,35.66
113675,2016/03/11 18:10,20.70,33.03
113675,2016/03/11 18:20,20.70,33.22
113675,2016/03/11 18:30,20.70,33.43
113675,2016/03/11 18:40,20.70,33.60
113675,2016/03/11 18:50,20.70,33.76
113675,2016/03/11 14:10,20.70,34.13
113675,2016/03/11 14:00,20.70,34.33
113675,2016/03/11 13:50,20.57,34.33
113675,2016/03/11 13:40,20.50,34.40
113675,2016/03/11 13:30,20.39,34.60
113675,2016/03/11 13:20,20.32,34.99
113675,2016/03/11 13:10,20.26,35.42
113675,2016/03/11 13:00,20.13,35.09
113675,2016/03/11 12:50,20.07,35.06
113675,2016/03/11 12:40,19.93,34.93
113675,2016/03/11 11:10,19.89,33.53
113675,2016/03/11 11:00,19.89,33.59
113675,2016/03/11 10:50,19.89,33.72
113675,2016/03/11 10:40,19.89,33.79
113675,2016/03/11 11:20,19.82,33.19
113675,2016/03/11 12:30,19.79,34.70
113675,2016/03/11 12:20,19.77,34.65
113675,2016/03/11 11:30,19.76,32.97
113675,2016/03/11 11:40,19.70,32.90
113675,2016/03/11 12:10,19.63,33.50
113675,2016/03/11 11:50,19.60,32.76
113675,2016/03/11 12:00,19.60,32.83
114197,2016/04/04 05:30,21.70,44.53
114197,2016/04/04 04:50,21.70,44.59
114197,2016/04/04 05:00,21.70,44.59
114197,2016/04/04 05:10,21.70,44.59
114197,2016/04/04 05:20,21.70,44.59
114197,2016/04/04 07:30,21.67,45.16
114197,2016/04/04 06:20,21.60,44.29
114197,2016/04/04 06:30,21.60,44.29
114197,2016/04/04 06:10,21.60,44.33
114197,2016/04/04 06:00,21.60,44.40
114197,2016/04/04 05:50,21.60,44.43
114197,2016/04/04 05:40,21.60,44.50
114197,2016/04/04 07:00,21.60,44.79
114197,2016/04/04 07:10,21.60,44.99
114197,2016/04/04 07:20,21.60,45.13
114197,2016/04/04 07:40,21.60,45.16
114197,2016/04/04 08:00,21.60,45.20
114197,2016/04/04 08:10,21.60,45.20
114197,2016/04/04 08:20,21.60,45.20
114197,2016/04/04 08:40,21.60,45.20
114197,2016/04/04 07:50,21.60,45.26
114197,2016/04/04 08:30,21.60,45.26
114197,2016/04/04 08:50,21.60,45.27
114197,2016/04/04 06:50,21.57,44.56
114197,2016/04/04 06:40,21.50,44.36
107288,2016/04/05 22:00,23.00,41.76
107288,2016/04/05 22:10,22.93,41.70
107288,2016/04/05 22:30,22.89,41.53
107288,2016/04/05 22:20,22.89,41.59
107288,2016/04/05 22:40,22.84,41.45
107288,2016/04/05 23:10,22.79,41.20
107288,2016/04/05 23:00,22.79,41.23
107288,2016/04/05 22:50,22.79,41.29
107288,2016/04/05 23:20,22.73,41.20
107288,2016/04/05 23:30,22.70,41.09
107288,2016/04/05 23:40,22.70,41.09
107288,2016/04/05 23:50,22.63,41.03
107288,2016/04/06 00:00,22.63,41.03
107288,2016/04/06 00:10,22.60,41.00
107288,2016/04/06 00:20,22.60,41.00
107288,2016/04/06 00:30,22.60,41.00
107288,2016/04/06 00:40,22.53,41.00
107288,2016/04/06 00:50,22.50,41.00
107288,2016/04/06 01:00,22.50,41.00
107288,2016/04/06 01:40,22.39,40.83
107288,2016/04/06 01:10,22.39,40.90
107288,2016/04/06 01:20,22.39,40.90
107288,2016/04/06 01:30,22.39,40.90
107288,2016/04/06 01:50,22.29,40.90
107288,2016/04/06 02:00,22.29,40.90
107288,2016/04/06 02:10,22.29,40.90
107288,2016/04/06 02:20,22.20,40.79
107288,2016/04/06 02:30,22.20,40.79
107288,2016/04/06 02:40,22.20,40.83
107288,2016/04/06 02:50,22.20,40.90
107288,2016/04/06 03:00,22.17,40.90
107288,2016/04/06 03:10,22.10,40.90
107288,2016/04/06 03:20,22.10,40.90
107288,2016/04/06 03:30,22.10,40.90
107288,2016/04/06 03:40,22.07,40.86
107288,2016/04/06 03:50,22.07,40.93
107288,2016/04/06 04:00,22.00,40.90
107288,2016/04/06 04:10,22.00,40.90
107288,2016/04/06 09:40,22.00,43.13
107288,2016/04/06 11:10,22.00,43.46
107288,2016/04/06 11:00,22.00,43.86
107288,2016/04/06 10:50,22.00,44.55
107288,2016/04/06 10:10,22.00,44.86
107288,2016/04/06 10:40,22.00,45.09
107288,2016/04/06 10:30,22.00,45.32
107288,2016/04/06 10:20,22.00,45.40
107288,2016/04/06 04:20,21.96,40.93
107288,2016/04/06 04:30,21.96,41.00
107288,2016/04/06 04:40,21.96,41.00
107288,2016/04/06 09:30,21.96,42.97
107288,2016/04/06 09:50,21.93,43.26
107288,2016/04/06 10:00,21.93,43.59
107288,2016/04/06 04:50,21.89,41.00
107288,2016/04/06 05:00,21.89,41.09
107288,2016/04/06 05:10,21.89,41.09
107288,2016/04/06 08:30,21.89,42.00
107288,2016/04/06 08:40,21.89,42.13
107288,2016/04/06 08:50,21.89,42.26
107288,2016/04/06 09:00,21.89,42.43
107288,2016/04/06 09:10,21.89,42.50
107288,2016/04/06 09:20,21.89,42.77
107288,2016/04/06 08:20,21.86,41.90
107288,2016/04/06 05:20,21.84,41.05
107288,2016/04/06 05:30,21.79,41.00
107288,2016/04/06 05:40,21.79,41.06
107288,2016/04/06 05:50,21.79,41.09
107288,2016/04/06 06:00,21.79,41.09
107288,2016/04/06 08:10,21.79,41.97
107288,2016/04/06 08:00,21.79,42.13
107288,2016/04/06 07:50,21.79,42.26
107288,2016/04/06 07:30,21.79,42.39
107288,2016/04/06 07:40,21.79,42.53
107288,2016/04/06 06:10,21.76,41.20
107288,2016/04/06 07:20,21.76,42.20
107288,2016/04/06 06:20,21.70,41.20
107288,2016/04/06 06:30,21.70,41.20
107288,2016/04/06 06:50,21.70,41.23
107288,2016/04/06 06:40,21.70,41.26
107288,2016/04/06 07:00,21.70,41.36
107288,2016/04/06 07:10,21.70,41.67
104250,2016/05/06 23:10,24.39,38.00
104250,2016/05/06 23:20,24.29,38.00
104250,2016/05/06 23:30,24.29,38.00
104250,2016/05/06 23:40,24.29,38.09
104250,2016/05/06 23:50,24.23,38.03
104250,2016/05/07 00:00,24.20,38.03
104250,2016/05/07 00:30,24.20,38.03
104250,2016/05/07 00:40,24.20,38.06
104250,2016/05/07 00:10,24.20,38.09
104250,2016/05/07 00:20,24.20,38.09
104250,2016/05/07 00:50,24.13,38.00
104250,2016/05/07 01:00,24.10,38.00
104250,2016/05/07 01:10,24.10,38.00
104250,2016/05/07 01:20,24.10,38.00
104250,2016/05/07 01:30,24.10,38.00
104250,2016/05/07 01:40,24.03,37.93
104250,2016/05/07 01:50,24.00,37.90
104250,2016/05/07 02:00,24.00,37.90
104250,2016/05/07 02:10,24.00,37.90
104250,2016/05/07 02:20,24.00,37.90
104250,2016/05/07 02:30,24.00,37.90
104250,2016/05/07 02:40,24.00,37.90
104250,2016/05/07 02:50,23.96,37.90
104250,2016/05/07 03:00,23.89,37.90
104250,2016/05/07 03:10,23.89,37.90
104250,2016/05/07 03:30,23.82,37.79
104250,2016/05/07 03:40,23.82,37.79
104250,2016/05/07 03:20,23.82,37.83
104250,2016/05/07 03:50,23.79,37.70
104250,2016/05/07 04:00,23.79,37.70
104250,2016/05/07 04:10,23.79,37.70
104250,2016/05/07 04:20,23.79,37.73
104250,2016/05/07 04:30,23.79,37.99
104250,2016/05/07 05:00,23.70,37.90
104250,2016/05/07 04:50,23.70,37.93
104250,2016/05/07 04:40,23.70,38.00
110218,2016/04/27 19:30,22.10,35.56
110218,2016/04/27 19:20,22.00,35.66
110218,2016/04/27 19:10,21.93,35.93
110218,2016/04/27 19:00,21.86,36.16
110218,2016/04/27 18:50,21.73,36.56
110218,2016/04/27 18:40,21.67,37.53
110218,2016/04/27 18:30,21.58,39.80
110218,2016/04/27 18:20,21.43,41.73
110218,2016/04/27 18:10,21.26,37.43
110218,2016/04/27 18:00,21.13,34.97
110218,2016/04/27 16:10,21.00,34.73
110218,2016/04/27 16:00,21.00,34.79
110218,2016/04/27 15:50,21.00,34.83
110218,2016/04/27 17:00,21.00,34.83
110218,2016/04/27 17:10,21.00,34.90
110218,2016/04/27 15:40,21.00,34.97
110218,2016/04/27 17:50,21.00,35.03
110218,2016/04/27 17:40,21.00,35.09
110218,2016/04/27 15:30,21.00,35.13
110218,2016/04/27 15:20,21.00,35.27
110218,2016/04/27 15:10,21.00,35.29
110218,2016/04/27 17:30,20.96,35.00
110218,2016/04/27 15:00,20.96,35.40
110218,2016/04/27 14:50,20.96,35.47
110218,2016/04/27 16:40,20.93,34.70
110218,2016/04/27 16:50,20.93,34.76
110218,2016/04/27 16:20,20.89,34.70
110218,2016/04/27 16:30,20.89,34.70
110218,2016/04/27 17:20,20.89,35.00
110218,2016/04/27 03:30,20.89,35.40
110218,2016/04/27 03:40,20.89,35.40
110218,2016/04/27 03:50,20.89,35.40
110218,2016/04/27 14:40,20.89,35.66
110218,2016/04/27 14:30,20.89,35.79
110218,2016/04/27 14:20,20.89,35.83
110218,2016/04/27 14:10,20.89,36.03
110218,2016/04/27 14:00,20.89,36.23
110218,2016/04/27 04:00,20.86,35.40
110218,2016/04/27 13:40,20.86,36.70
110218,2016/04/27 13:50,20.82,36.43
110218,2016/04/27 04:10,20.79,35.40
110218,2016/04/27 04:20,20.79,35.40
110218,2016/04/27 04:30,20.79,35.40
110218,2016/04/27 13:30,20.79,36.63
110218,2016/04/27 04:40,20.76,35.40
110218,2016/04/27 04:50,20.70,35.40
110218,2016/04/27 05:00,20.70,35.50
110218,2016/04/27 05:10,20.70,35.69
110218,2016/04/27 05:20,20.70,36.13
110218,2016/04/27 05:30,20.70,36.26
110218,2016/04/27 05:40,20.70,36.40
110218,2016/04/27 05:50,20.70,36.40
110218,2016/04/27 06:20,20.70,36.40
110218,2016/04/27 13:20,20.70,36.46
110218,2016/04/27 06:00,20.70,36.47
110218,2016/04/27 06:10,20.70,36.47
110218,2016/04/27 13:10,20.70,36.66
110218,2016/04/27 13:00,20.70,36.77
110218,2016/04/27 12:50,20.70,36.97
110218,2016/04/27 12:40,20.70,37.09
110218,2016/04/27 10:30,20.67,38.96
110218,2016/04/27 06:50,20.63,36.63
110218,2016/04/27 07:00,20.63,36.76
110218,2016/04/27 07:30,20.63,37.07
110218,2016/04/27 07:40,20.63,37.07
110218,2016/04/27 12:30,20.63,37.09
110218,2016/04/27 10:40,20.63,38.90
110218,2016/04/27 10:50,20.63,38.90
110218,2016/04/27 06:30,20.60,36.36
110218,2016/04/27 08:40,20.60,36.43
110218,2016/04/27 06:40,20.60,36.50
110218,2016/04/27 08:30,20.60,36.56
110218,2016/04/27 08:20,20.60,36.70
110218,2016/04/27 08:10,20.60,36.83
110218,2016/04/27 09:40,20.60,36.89
110218,2016/04/27 07:10,20.60,36.90
110218,2016/04/27 08:00,20.60,36.90
110218,2016/04/27 07:20,20.60,36.97
110218,2016/04/27 07:50,20.60,36.97
110218,2016/04/27 09:50,20.60,37.16
110218,2016/04/27 12:20,20.60,37.23
110218,2016/04/27 12:10,20.60,37.36
110218,2016/04/27 10:10,20.60,37.60
110218,2016/04/27 12:00,20.60,37.69
110218,2016/04/27 11:40,20.60,38.16
110218,2016/04/27 11:50,20.60,38.16
110218,2016/04/27 11:30,20.60,38.23
110218,2016/04/27 10:20,20.60,38.29
110218,2016/04/27 11:20,20.60,38.36
110218,2016/04/27 11:10,20.60,38.57
110218,2016/04/27 11:00,20.60,38.83
110218,2016/04/27 10:00,20.53,37.33
110218,2016/04/27 09:00,20.50,36.20
110218,2016/04/27 09:10,20.50,36.20
110218,2016/04/27 08:50,20.50,36.35
110218,2016/04/27 09:20,20.50,36.46
110218,2016/04/27 09:30,20.50,36.66
111254,2016/02/28 16:00,21.70,34.03
111254,2016/02/28 15:50,21.70,34.36
111254,2016/02/28 15:40,21.70,34.40
111254,2016/02/28 15:30,21.67,34.40
111254,2016/02/28 15:10,21.60,34.40
111254,2016/02/28 15:20,21.60,34.40
111254,2016/02/28 16:10,21.57,32.59
111254,2016/02/28 15:00,21.53,34.47
111254,2016/02/28 16:20,21.50,32.07
111254,2016/02/28 16:30,21.46,31.76
111254,2016/02/28 14:50,21.46,34.50
111254,2016/02/28 16:40,21.39,31.43
111254,2016/02/28 14:40,21.39,34.50
111254,2016/02/28 16:50,21.36,31.53
111254,2016/02/28 17:00,21.29,31.67
111254,2016/02/28 17:10,21.29,31.93
111254,2016/02/28 17:20,21.29,32.06
111254,2016/02/28 17:30,21.26,32.26
111254,2016/02/28 14:30,21.26,34.59
111254,2016/02/28 17:40,21.20,32.33
111254,2016/02/28 17:50,21.20,32.53
111254,2016/02/28 18:00,21.20,32.66
111254,2016/02/28 14:20,21.20,34.59
111254,2016/02/28 14:10,21.17,34.73
111254,2016/02/28 18:10,21.10,32.83
111254,2016/02/28 18:20,21.10,32.90
111254,2016/02/28 14:00,21.10,34.79
111254,2016/02/28 18:30,21.07,32.93
111254,2016/02/28 13:50,21.07,34.86
111254,2016/02/28 18:40,21.00,33.00
111254,2016/02/28 18:50,21.00,33.00
111254,2016/02/28 13:40,20.93,34.86
111254,2016/02/28 19:00,20.89,33.20
111254,2016/02/28 19:10,20.89,33.26
111254,2016/02/28 13:30,20.89,34.93
111254,2016/02/28 19:20,20.86,33.36
111254,2016/02/28 13:20,20.82,35.00
111254,2016/02/28 19:30,20.79,33.36
111254,2016/02/28 19:40,20.79,33.53
111254,2016/02/28 13:10,20.76,35.03
111254,2016/02/28 19:50,20.73,33.59
111254,2016/02/28 20:00,20.70,33.70
111254,2016/02/28 20:10,20.70,33.76
111254,2016/02/28 20:20,20.70,33.79
111254,2016/02/28 20:30,20.63,33.73
111254,2016/02/28 13:00,20.63,35.03
111254,2016/02/28 20:40,20.60,33.73
111254,2016/02/28 20:50,20.60,33.79
111254,2016/02/28 21:00,20.57,33.86
111254,2016/02/28 12:50,20.57,35.13
111254,2016/02/28 21:20,20.50,33.43
111254,2016/02/28 21:10,20.50,33.66
111254,2016/02/28 21:30,20.43,33.16
111254,2016/02/28 12:40,20.43,35.20
111254,2016/02/28 21:40,20.39,33.13
111254,2016/02/28 21:50,20.39,33.13
111254,2016/02/28 22:00,20.36,33.09
111254,2016/02/28 22:20,20.32,33.36
111254,2016/02/28 22:10,20.32,33.20
111254,2016/02/28 22:30,20.29,33.33
111254,2016/02/28 22:40,20.29,33.40
111254,2016/02/28 12:30,20.26,35.20
111254,2016/02/28 23:00,20.23,33.33
111254,2016/02/28 22:50,20.23,33.40
111254,2016/02/28 23:10,20.20,33.29
111254,2016/02/28 23:20,20.13,33.29
111254,2016/02/28 12:20,20.13,35.27
111254,2016/02/28 23:40,20.10,33.29
111254,2016/02/28 23:50,20.10,33.33
111254,2016/02/28 23:30,20.10,33.36
111254,2016/02/29 00:00,20.03,33.33
111254,2016/02/28 12:10,20.03,35.29
111254,2016/02/29 00:10,20.00,33.29
111254,2016/02/29 00:20,20.00,33.36
111254,2016/02/29 00:30,19.96,33.50
111254,2016/02/29 00:40,19.89,33.50
111254,2016/02/29 00:50,19.89,33.53
111254,2016/02/29 01:00,19.89,33.59
111254,2016/02/29 01:10,19.86,33.59
111254,2016/02/29 01:20,19.79,33.59
111254,2016/02/29 01:30,19.79,33.59
111254,2016/02/29 01:40,19.79,33.59
111254,2016/02/29 01:50,19.79,33.59
111254,2016/02/29 02:00,19.70,33.70
111254,2016/02/29 02:10,19.70,33.70
111254,2016/02/29 02:20,19.70,33.73
111254,2016/02/29 02:30,19.63,33.73
111254,2016/02/29 02:40,19.60,33.73
111254,2016/02/29 02:50,19.60,33.79
111254,2016/02/29 03:00,19.60,33.79
111254,2016/02/29 03:10,19.60,33.86
111254,2016/02/29 03:20,19.60,33.90
104011,2016/05/20 21:40,23.43,44.72
104011,2016/05/20 22:20,23.39,44.90
104011,2016/05/20 22:30,23.39,44.90
104011,2016/05/20 22:10,23.39,44.93
104011,2016/05/20 22:00,23.39,45.06
104011,2016/05/20 21:50,23.39,45.19
104011,2016/05/20 22:40,23.29,44.79
104011,2016/05/20 22:50,23.29,44.79
104011,2016/05/20 23:00,23.29,44.79
104011,2016/05/20 23:10,23.29,44.86
104011,2016/05/20 23:20,23.26,44.86
104011,2016/05/20 23:30,23.20,44.79
104011,2016/05/20 23:40,23.20,44.90
104011,2016/05/20 23:50,23.20,44.90
104011,2016/05/21 00:00,23.20,44.93
104011,2016/05/21 00:10,23.20,45.00
104011,2016/05/21 00:20,23.20,45.03
104011,2016/05/21 00:30,23.20,45.09
104011,2016/05/21 00:40,23.20,45.13
104011,2016/05/21 00:50,23.13,45.20
104011,2016/05/21 01:00,23.10,45.23
104011,2016/05/21 01:10,23.10,45.29
104011,2016/05/21 01:20,23.10,45.29
104011,2016/05/21 01:30,23.10,45.40
104011,2016/05/21 01:40,23.10,45.40
104011,2016/05/21 02:10,23.10,45.59
104011,2016/05/21 07:50,23.10,47.86
104011,2016/05/21 08:00,23.10,48.06
104011,2016/05/21 08:10,23.10,48.46
104011,2016/05/21 08:20,23.10,48.86
104011,2016/05/21 02:00,23.07,45.53
104011,2016/05/21 08:30,23.07,49.07
104011,2016/05/21 08:40,23.07,49.33
104011,2016/05/21 09:10,23.07,49.76
104011,2016/05/21 02:20,23.03,45.59
104011,2016/05/21 01:50,23.00,45.40
104011,2016/05/21 02:30,23.00,45.59
104011,2016/05/21 02:40,23.00,45.59
104011,2016/05/21 03:20,23.00,45.79
104011,2016/05/21 07:20,23.00,46.96
104011,2016/05/21 07:30,23.00,47.22
104011,2016/05/21 07:40,23.00,47.50
104011,2016/05/21 08:50,23.00,49.33
104011,2016/05/21 09:00,23.00,49.60
104011,2016/05/21 09:20,23.00,49.76
104011,2016/05/21 09:30,23.00,50.13
104011,2016/05/21 09:40,23.00,50.26
104011,2016/05/21 09:50,23.00,50.26
104011,2016/05/21 10:10,23.00,50.36
104011,2016/05/21 02:50,22.96,45.70
104011,2016/05/21 03:40,22.96,45.79
104011,2016/05/21 03:10,22.93,45.79
104011,2016/05/21 10:00,22.93,50.26
104011,2016/05/21 03:00,22.89,45.70
104011,2016/05/21 03:30,22.89,45.73
104011,2016/05/21 03:50,22.89,45.83
104011,2016/05/21 04:00,22.89,45.90
104011,2016/05/21 04:10,22.89,45.90
104011,2016/05/21 04:20,22.89,45.90
104011,2016/05/21 04:30,22.89,45.90
104011,2016/05/21 04:40,22.89,45.90
104011,2016/05/21 04:50,22.89,45.90
104011,2016/05/21 05:00,22.89,45.90
104011,2016/05/21 05:10,22.89,45.90
104011,2016/05/21 05:20,22.89,45.90
104011,2016/05/21 05:30,22.89,45.97
104011,2016/05/21 05:40,22.89,46.00
104011,2016/05/21 05:50,22.89,46.00
104011,2016/05/21 06:20,22.89,46.00
104011,2016/05/21 06:30,22.89,46.00
104011,2016/05/21 06:50,22.89,46.00
104011,2016/05/21 07:10,22.89,46.63
104011,2016/05/21 06:00,22.86,45.97
104011,2016/05/21 06:10,22.86,45.97
104011,2016/05/21 06:40,22.82,45.93
104011,2016/05/21 07:00,22.82,46.10
100371,2016/05/10 18:20,25.39,48.77
100371,2016/05/10 18:10,25.39,49.49
100371,2016/05/10 17:40,25.36,47.90
100371,2016/05/10 18:30,25.36,48.50
100371,2016/05/10 18:00,25.32,48.16
100371,2016/05/10 17:50,25.32,48.23
100371,2016/05/10 16:20,25.29,46.83
100371,2016/05/10 16:00,25.29,46.90
100371,2016/05/10 16:10,25.29,46.90
100371,2016/05/10 16:30,25.29,46.90
